carat,cut,color,clarity,depth,table,y_pred
0.47,4,2,4,58.3,61.2,1527.19
0.4,4,4,7,60.6,55.8,808.58
0.89,2,1,7,60.8,56.0,3790.42
0.7,3,6,6,62.8,59.0,2043.954
0.74,1,4,7,62.5,56.0,2257.73
1.23,3,2,4,61.5,58.0,10660.36
0.33,1,4,4,61.4,59.0,694.4296666666668
0.96,4,5,7,56.7,62.0,3449.4425
0.46,1,2,5,61.5,60.0,1288.245
0.35,2,4,2,61.2,56.0,962.0055
1.21,2,4,5,61.1,57.0,8383.956666666667
0.5,3,3,2,61.1,55.0,2204.6
0.31,2,5,2,62.2,54.0,700.1866666666667
1.02,3,5,5,63.3,55.0,5360.75
0.56,3,5,4,62.8,56.0,1793.77
1.01,4,3,5,63.9,58.0,6201.2
1.01,4,3,5,62.5,62.0,6172.4394999999995
1.01,4,4,7,63.7,58.0,3980.62
0.78,3,5,4,61.7,56.0,3144.58
0.52,2,4,7,62.1,56.0,1151.31
1.57,1,6,5,62.2,59.0,9303.92
1.24,1,5,6,60.2,60.0,6442.73
0.39,2,4,1,60.6,56.0,1420.67
0.71,1,3,6,61.6,60.0,2442.216333333333
1.01,1,5,4,62.1,62.0,5044.81619047619
0.79,1,7,6,59.1,57.0,1961.67
0.32,3,3,6,63.2,55.0,648.165
1.42,2,4,5,62.6,57.0,10501.86
0.59,1,4,5,62.6,56.0,1812.9885000000002
1.21,4,6,6,62.7,59.0,5373.06
0.36,1,3,7,60.3,59.0,589.4083333333333
1.51,4,6,4,64.0,60.0,9503.024166666666
0.26,3,1,4,63.3,57.0,492.26
0.26,2,4,1,61.7,54.0,593.67
0.51,2,1,7,61.1,56.0,1263.0833333333335
0.36,2,2,4,62.0,56.0,863.9810000000001
0.41,3,3,5,59.4,60.0,836.78
1.14,2,3,3,62.7,55.0,10098.686
0.7,1,4,2,62.8,58.0,3132.56
2.02,3,7,7,62.4,55.0,12309.418333333333
2.0,3,4,6,62.5,58.0,17659.94
1.27,3,5,7,63.1,57.0,5544.44
0.38,1,1,3,60.8,55.0,1262.2058333333337
0.39,2,1,3,61.8,57.0,1273.57
1.01,2,2,4,61.6,57.0,7623.785
1.01,1,3,7,61.7,58.0,4360.913333333333
0.32,3,6,5,62.8,58.0,441.955
1.71,3,6,5,63.4,59.0,11540.45375
1.01,2,4,6,60.6,59.0,4812.85
0.54,2,4,3,61.7,57.0,2034.3608333333334
0.9,3,6,5,63.2,56.0,3475.42
0.41,2,4,1,61.7,56.0,1387.285
1.01,1,3,6,63.0,58.0,4588.015
2.17,1,5,6,62.3,58.0,15265.39
1.02,2,3,5,62.3,56.0,6841.81
0.9,4,5,7,64.1,58.0,3192.782
0.32,2,4,6,61.4,55.0,592.49
0.73,2,2,6,61.4,56.0,3030.6883333333335
0.34,2,2,6,62.1,55.0,619.9200000000001
0.5,2,3,7,62.0,58.0,1122.9433333333334
0.33,2,3,2,61.9,55.0,898.2785714285715
0.3,1,3,2,61.8,59.0,962.2886666666667
2.04,2,6,6,61.0,57.0,15791.11
0.3,3,7,4,63.4,57.0,437.31
0.71,3,3,4,60.1,62.0,2806.69
0.48,2,3,1,62.0,54.0,2044.31
0.32,2,7,5,62.1,54.0,480.38
1.0,4,4,3,60.9,56.0,7431.395
0.9,3,5,4,61.7,58.0,4238.9
0.41,4,4,7,63.7,55.0,613.4213333333333
1.52,1,6,5,61.7,61.0,9545.357142857143
2.1,1,7,5,61.3,59.0,14410.18
1.5,4,5,7,64.0,61.0,6997.26
1.01,2,1,6,63.0,57.0,5866.7
0.56,2,2,5,61.9,56.0,1842.8453333333332
0.82,3,3,3,63.1,59.0,4033.87
0.71,1,1,2,59.7,59.0,4025.69
1.07,1,5,5,62.1,59.0,5411.43
1.02,2,6,7,60.7,57.0,3850.5283333333336
2.04,2,6,6,62.8,57.0,14493.493333333332
0.31,1,1,5,61.2,59.0,916.6163333333332
0.56,2,2,5,61.6,57.0,1838.5400000000002
0.32,1,6,5,62.6,58.0,522.5532619047619
2.5,5,4,8,65.1,59.0,8312.22
1.0,1,2,6,60.5,59.0,5448.08
0.32,2,4,1,61.9,54.0,919.703
0.23,1,2,2,60.8,56.0,676.7038333333334
0.35,2,2,2,62.1,57.0,1048.056
0.27,3,3,3,61.2,57.0,670.29
0.74,1,2,7,62.6,58.0,2566.93
0.3,2,5,3,61.1,55.0,599.2043571428571
0.73,2,4,4,61.5,56.0,3309.31
1.52,1,2,7,58.1,60.0,8567.255
0.69,3,4,3,63.8,53.7,2827.16
1.01,4,3,5,63.2,58.0,6114.156666666668
0.8,2,3,4,62.8,56.0,3901.42
2.01,1,5,5,62.6,59.0,16753.185
0.7,2,3,4,61.6,55.0,2947.031333333333
1.01,3,5,6,62.5,58.0,4779.511333333333
1.53,2,5,7,61.2,56.0,8716.8
0.52,2,5,5,61.7,54.0,1579.535
0.51,1,4,7,62.5,56.0,1072.1760000000002
0.33,1,4,2,61.5,59.0,1069.5546666666667
0.92,4,2,6,63.2,58.0,3951.2375
1.02,2,3,3,61.9,57.0,9096.718
2.1,1,6,5,59.2,60.0,15642.13
1.08,1,4,4,62.0,60.0,6959.03
1.5,2,5,7,62.8,55.0,8038.61
1.21,1,1,7,62.2,60.0,5998.48
0.51,2,1,7,61.9,56.0,1284.8449999999998
1.05,1,6,8,61.8,56.0,2903.1003095238098
0.33,3,4,6,61.1,59.0,505.8841666666667
1.04,1,4,7,62.8,59.0,4274.32
1.23,1,5,5,59.5,59.0,6441.25
0.3,2,4,2,62.3,54.0,885.556
0.71,2,2,6,61.9,56.0,2563.235
0.27,2,1,3,61.5,56.0,744.665
0.59,3,5,7,61.2,60.0,1203.6299999999999
0.38,2,2,3,62.2,56.0,1094.212857142857
0.7,4,3,6,64.3,63.0,2154.804047619047
0.33,3,3,3,61.6,57.0,746.3
0.9,3,2,1,63.9,55.0,7900.99
0.31,2,4,2,59.0,62.0,769.1105555555556
0.52,2,2,5,61.0,57.0,1739.0609999999997
0.31,1,3,5,62.0,58.0,740.304
0.59,2,4,6,61.5,57.0,1698.5555
0.29,3,2,2,58.9,59.0,625.65
0.7,4,1,7,63.1,60.0,2137.5833333333335
1.33,3,6,5,62.5,61.0,6770.15
1.04,1,6,4,61.4,57.0,4953.44
0.5,2,4,7,61.4,57.0,1036.576
0.32,2,1,6,62.0,57.0,613.4503333333333
1.33,2,1,5,62.8,56.0,10637.737047619046
0.53,2,5,5,61.7,56.0,1505.263
0.25,2,2,3,61.6,57.0,627.874
0.7,3,3,6,62.5,59.0,2319.02
0.43,3,4,2,60.7,57.0,1199.67
0.31,2,5,4,62.0,53.0,605.2666666666668
0.38,2,6,6,62.3,56.0,612.63
2.01,1,5,7,62.5,62.0,13223.8
0.93,3,6,6,58.9,60.0,3552.711666666667
1.28,2,4,5,62.2,57.0,8534.29
1.0,1,4,6,60.1,61.0,3807.54
0.36,1,2,6,62.2,59.0,743.2313333333335
0.77,2,5,6,62.4,56.0,2636.576666666667
1.0,1,2,6,62.6,60.0,5452.995
1.01,3,3,5,58.5,60.0,6449.8296666666665
0.91,3,3,7,61.4,60.0,3685.2566666666667
1.01,4,4,4,59.2,63.0,6295.33
0.3,2,1,5,62.5,54.0,785.1060000000001
0.72,1,1,6,62.6,54.0,2737.87
1.12,2,4,3,61.9,57.0,9147.23
1.21,1,3,7,61.5,61.0,5333.36
0.72,3,2,6,62.5,58.0,2650.333333333333
1.0,2,2,5,62.9,55.0,6562.884
1.51,3,3,3,58.0,65.0,17128.53
0.71,4,6,4,63.8,53.0,2203.7215
1.01,1,3,7,61.3,60.0,4376.497261904761
0.9,2,4,3,61.9,56.0,5476.229333333334
1.16,4,3,7,60.8,65.0,4941.58
0.9,2,4,7,61.5,57.0,3714.655
0.75,2,2,5,60.2,57.0,3204.48
0.58,2,2,5,61.9,56.0,1886.335238095238
1.07,2,4,4,62.1,57.0,7092.348666666667
0.31,2,4,6,61.7,55.0,492.20333333333326
1.01,2,5,6,61.4,60.0,4773.153999999999
1.0,1,1,6,60.3,59.0,5567.385
0.33,2,2,6,61.5,55.0,697.0021666666668
0.34,3,3,6,62.8,56.0,583.745
0.3,2,2,3,62.3,56.0,761.8843333333332
1.54,2,4,5,60.6,57.0,12883.099999999999
0.4,1,3,2,60.8,59.0,1312.71
1.29,2,4,5,62.9,57.0,8616.07
1.52,2,5,5,61.8,54.0,11377.87
0.71,2,1,5,62.3,56.0,3318.68
0.36,4,3,4,63.9,54.0,741.13
0.31,2,2,5,61.8,54.0,769.8635714285716
0.85,2,6,4,61.9,56.0,3292.7833333333338
0.3,2,4,1,62.0,56.0,919.98
0.35,3,5,4,60.0,57.0,690.7885000000001
0.5,1,2,7,62.4,59.0,1196.0691666666667
1.03,3,3,6,61.5,59.0,5161.73
1.04,5,1,7,64.9,56.0,5319.74
1.21,1,1,7,62.5,57.0,6245.22
0.9,1,1,7,58.7,58.0,3551.3866666666663
0.9,2,4,4,61.6,56.3,4559.12
0.53,4,3,4,61.8,62.8,1637.13
1.05,3,3,1,59.7,55.0,11249.27
1.02,2,4,6,60.6,59.0,4853.78
0.72,1,2,5,60.4,59.0,2912.79
1.01,5,4,5,64.5,57.0,5297.71
0.7,4,2,7,63.1,56.0,2192.33
1.0,4,3,5,63.9,62.0,6207.85
1.59,1,7,6,62.5,60.0,7783.169166666667
0.43,2,5,3,62.3,55.0,990.6266666666667
0.31,2,5,3,62.3,55.0,751.67
1.0,1,3,5,61.9,59.0,5780.945
1.05,3,7,7,60.9,60.0,3571.477333333333
1.01,2,6,7,62.5,57.0,3938.4850000000006
1.63,2,6,6,61.3,56.0,10565.18
1.25,2,5,6,62.2,57.0,7126.49
0.32,2,5,7,60.9,56.0,430.93
0.31,2,4,2,62.0,55.0,831.16
0.51,1,3,6,60.7,58.0,1399.91
1.66,1,7,3,62.6,59.0,10106.99
2.09,1,3,7,61.7,59.0,17321.0875
0.31,2,2,7,61.3,55.0,521.6
0.72,3,7,6,62.7,56.0,1898.31
0.51,3,4,2,60.1,56.0,1949.655
0.77,1,4,7,61.3,58.0,2093.0
0.31,1,2,5,60.5,60.0,770.1993333333334
1.26,2,4,2,62.1,57.0,10408.44
1.52,3,6,5,63.3,61.0,9157.9
0.5,2,2,5,62.6,54.0,1590.23
0.31,1,7,5,62.3,60.0,410.7433333333333
0.51,2,2,6,61.4,56.0,1645.9091666666666
0.91,3,1,6,63.1,59.0,4416.92
0.62,2,5,2,61.1,56.0,2218.67
0.63,2,1,5,61.1,55.0,2399.32
0.31,2,1,5,62.1,54.0,770.0154574314577
1.03,2,4,6,60.5,55.0,5014.6975
0.39,2,4,6,61.0,55.0,810.385
0.32,2,2,4,61.7,56.0,762.1198333333334
0.3,1,4,2,62.6,62.0,896.4390476190475
0.72,2,2,7,61.4,55.0,2589.82
1.14,2,3,7,61.7,56.0,5500.615
0.5,4,1,6,62.9,59.0,1391.12
0.34,1,5,5,61.9,56.0,613.297
0.52,2,1,5,62.1,57.0,1795.6253333333332
0.51,2,4,6,61.5,55.5,1298.245
1.01,4,3,7,63.1,58.0,4042.34
0.3,2,3,1,61.8,54.0,880.2183333333331
0.24,3,3,3,61.4,57.0,567.9006666666668
0.61,2,2,3,62.1,54.2,2939.4
0.61,2,4,2,62.7,58.0,2458.6
1.2,4,5,6,63.6,57.0,5509.06
0.73,1,3,7,58.3,58.0,2205.13
1.01,4,1,3,63.7,57.0,9571.853666666666
0.96,2,4,4,61.1,56.0,4546.14
0.93,3,2,7,62.5,58.0,4013.907166666667
1.02,3,4,6,62.8,57.0,4950.6
1.06,2,6,7,62.8,55.0,4213.84
0.43,4,4,7,58.8,61.0,675.7125
0.39,2,2,5,60.4,56.0,928.1553333333333
0.3,3,3,4,59.8,59.0,639.35
0.42,2,2,5,62.1,56.0,1020.045
0.41,1,2,7,62.8,58.0,817.3083333333333
0.24,2,2,3,61.3,57.0,649.7
1.28,2,4,4,62.1,56.0,9849.04
0.3,2,1,5,62.3,56.0,752.7433095238098
0.75,1,5,5,62.8,56.0,2576.6306666666665
1.0,3,4,6,59.3,63.0,4225.32
4.01,1,6,8,61.0,61.0,14891.48
0.58,2,3,5,61.8,57.0,1807.7404999999999
0.71,2,1,4,60.9,57.0,3745.33
0.33,2,4,1,61.6,55.0,976.6933333333334
0.33,1,2,6,62.2,59.0,630.7875
1.25,2,6,5,60.0,57.0,6271.065
1.08,2,4,1,62.3,56.0,8883.448333333332
0.51,2,3,3,62.2,56.0,2073.6918333333333
0.42,2,5,1,61.9,56.0,1208.38
1.5,3,4,6,62.2,58.0,10080.015
0.59,3,2,5,62.3,55.0,1902.7
0.43,2,1,6,61.5,56.0,850.7041666666668
0.71,1,1,5,60.3,62.0,2871.683333333333
1.65,1,3,7,60.5,61.0,9078.95
0.93,1,3,5,61.7,58.0,5504.24
1.23,1,5,5,61.4,59.0,6764.405
0.32,1,4,5,60.5,58.0,685.5089999999999
1.01,4,5,5,63.1,59.0,5111.71
0.4,2,4,1,61.9,56.0,1213.485
2.01,5,6,5,66.3,57.0,15170.48
0.7,2,3,3,62.0,55.0,3482.3033333333333
0.38,2,2,6,61.7,58.0,742.7095238095238
1.53,3,2,6,60.8,60.0,12215.23
0.51,2,1,5,61.5,57.0,1816.966666666667
1.51,1,6,5,61.8,59.0,9212.925
1.04,2,5,6,61.7,56.0,4956.128333333333
1.03,1,2,5,62.5,59.0,6370.674166666668
0.7,5,2,5,65.7,55.0,2728.542
0.71,2,6,5,62.1,59.0,2311.97
0.72,2,3,5,61.1,56.0,2876.48
1.51,4,1,4,63.7,55.0,15980.88
0.5,1,2,5,61.0,59.0,1710.293333333333
0.94,3,4,7,62.3,59.0,3571.03
0.52,1,1,5,61.2,58.0,1875.2630000000001
1.01,1,4,5,61.2,58.0,5523.21
1.35,2,7,6,61.9,56.0,6006.633333333334
0.3,4,5,3,63.6,56.0,668.39
0.35,3,5,6,63.1,58.0,544.69
1.13,2,4,5,62.7,56.0,7026.702333333334
0.53,2,5,6,62.3,57.0,1222.54
0.43,2,4,1,62.4,54.0,1346.214
0.8,3,1,6,58.2,63.0,3206.9
0.72,2,1,5,62.1,57.0,3136.13
0.32,2,4,4,61.2,57.0,775.34175
1.51,3,4,6,63.1,56.0,10246.675
0.3,2,2,5,61.0,56.0,811.3003333333332
0.97,5,7,7,60.8,67.0,2937.82
1.02,3,2,5,59.1,60.0,6562.84
0.27,3,2,3,61.2,60.0,571.55
0.71,3,5,5,59.2,63.0,2402.59
1.11,3,6,7,61.1,58.0,4335.85
0.8,4,3,4,63.3,55.0,3712.6279999999997
1.5,1,3,5,61.3,58.0,14355.2045
0.34,3,4,6,63.4,57.0,584.7708333333334
0.51,2,4,4,61.8,56.0,1669.8646428571428
0.36,2,4,4,61.4,56.0,779.61
0.32,2,6,4,62.4,54.0,547.6683333333334
0.7,2,6,5,61.4,56.0,2816.1593333333335
0.7,1,3,6,61.0,60.0,2389.928
0.71,1,1,5,62.4,59.0,2883.63
0.57,4,2,7,58.5,61.0,1308.8946666666666
0.76,1,4,8,63.0,55.0,1759.24
1.06,3,3,7,61.8,56.4,4864.92
0.55,2,5,7,62.6,56.0,1123.5033333333333
0.54,2,2,5,61.8,55.0,1841.4058333333335
0.43,1,5,4,60.0,59.0,1069.385
0.93,3,4,6,62.5,57.8,4144.6625
1.16,1,5,7,60.2,59.0,4521.418333333334
0.72,2,1,7,61.8,56.0,2640.7833333333338
1.23,1,3,5,60.8,59.0,9298.5
1.39,2,4,1,60.6,55.0,13539.356666666667
0.43,2,5,4,61.2,56.0,1124.56
0.32,2,5,5,61.7,56.0,520.8486666666666
0.7,2,2,6,62.6,57.0,2688.21
1.16,1,5,6,61.2,57.0,5420.1033333333335
0.71,2,4,6,61.5,57.0,2635.450333333333
0.39,2,4,7,60.9,56.0,636.93
1.74,2,3,6,62.4,57.0,14982.37
0.42,4,3,7,64.1,56.0,685.2964999999999
0.7,3,1,6,62.9,63.0,2459.27
0.78,2,3,7,60.6,55.0,2402.39
0.32,2,1,4,61.4,56.0,910.2283333333335
0.72,3,5,7,62.9,57.0,2074.17
0.3,2,5,1,62.1,55.0,949.9816666666666
0.92,5,2,6,66.8,55.0,3543.87
0.54,1,5,4,61.3,58.0,1595.97
2.02,1,3,7,61.0,59.0,14157.915
1.47,1,3,7,61.6,60.0,7734.045
1.17,2,3,5,61.8,55.0,8073.02
0.3,2,5,6,62.6,55.0,437.29733333333337
0.54,3,1,5,60.5,59.0,1805.845
0.61,3,2,1,61.7,58.0,3050.16
0.33,1,3,5,62.4,58.0,825.6920000000001
0.3,3,1,5,62.9,59.0,701.82
0.56,3,4,7,62.8,58.0,1196.2
1.03,2,4,5,61.1,57.0,6441.27
0.54,2,5,3,60.9,57.0,1786.7191666666663
1.12,1,5,7,59.7,60.0,4143.138333333333
0.3,2,5,1,61.5,56.0,860.3146428571429
0.41,1,2,4,60.1,58.0,1096.71
0.59,1,2,5,60.1,59.0,2128.36
0.32,2,2,5,61.0,56.0,793.6795
1.13,2,2,8,62.0,55.0,3793.2550000000006
1.2,4,4,5,62.2,58.0,7600.59880952381
2.42,1,7,5,61.3,59.0,17085.11
0.35,2,2,4,62.0,53.6,887.0233333333333
0.34,2,4,5,61.7,56.0,634.4723333333335
0.32,2,1,7,62.4,54.0,492.07
0.37,3,3,5,61.0,58.0,832.8333333333333
0.31,1,4,6,62.1,58.0,490.25166666666667
1.06,2,3,5,61.4,56.0,7640.47
1.22,3,3,6,63.5,56.0,6294.57
1.2,3,2,6,61.8,56.0,8003.17
0.41,2,1,5,62.2,54.0,1012.9630000000001
0.43,1,1,5,59.7,59.0,972.0541666666667
0.28,2,5,3,61.2,55.0,508.98
0.32,2,6,4,62.3,56.0,523.73
1.27,2,2,7,60.8,57.0,5943.803333333333
0.54,4,2,7,63.8,54.0,1203.8
0.42,2,5,6,62.7,56.0,751.633
1.22,1,7,4,61.7,59.0,5396.565833333334
0.35,2,3,5,60.8,57.0,849.94
1.02,3,2,5,58.4,57.0,6780.03
1.11,1,6,6,60.6,59.0,4363.74
0.44,2,1,4,62.3,55.0,1249.8590952380955
0.56,2,1,6,61.9,56.0,1751.9043333333332
0.37,3,2,4,62.8,55.0,868.325
0.54,1,1,6,62.1,56.0,1649.9160000000002
0.31,2,2,5,61.4,54.0,798.0154285714285
0.5,4,2,5,63.8,54.0,1443.29
0.55,1,7,6,60.5,59.0,1056.4
0.83,1,2,6,62.2,59.0,3251.77
0.5,1,2,5,60.6,59.0,1684.6
0.41,2,3,4,60.8,56.0,1056.1625
0.35,2,1,5,60.6,56.0,851.5
0.36,2,2,3,61.8,54.0,936.6836666666667
0.32,2,5,2,62.2,56.0,819.2833333333334
1.26,1,3,4,62.7,58.0,10024.25
0.71,4,3,6,63.6,54.0,2339.32975
0.5,2,6,5,61.6,54.0,1183.36
1.32,1,3,4,61.7,59.0,11135.33
0.45,2,4,3,61.2,56.0,1140.09
0.32,1,5,4,62.8,58.0,660.48
0.31,2,2,4,61.7,53.0,704.4564285714285
0.51,2,4,6,61.3,55.0,1468.8533333333332
1.0,1,3,7,61.6,61.0,4449.74
0.33,2,4,4,61.4,55.0,687.9848333333334
0.32,2,5,4,63.0,57.0,702.9266666666667
0.56,1,5,3,59.8,57.0,1882.02
0.91,1,2,6,62.2,58.0,4353.47
0.3,2,3,1,60.9,56.0,1002.3626666666667
0.4,2,6,2,60.5,57.0,853.4183333333334
1.18,2,6,2,59.7,54.0,6695.3
0.81,1,7,6,61.8,57.0,2118.93
0.7,3,7,7,63.2,60.0,1722.6666666666665
0.31,3,5,2,63.1,57.0,767.77
0.42,2,2,6,61.8,56.0,916.3125
1.0,4,5,8,57.6,61.0,2483.83
1.51,4,2,6,60.4,61.0,11474.47
0.5,1,1,6,62.2,58.0,1637.41
0.85,2,4,4,61.8,55.0,4270.99
1.51,3,2,5,60.8,60.0,14068.93
1.02,2,3,5,62.0,56.0,6652.274
0.51,2,4,5,61.3,55.0,1413.513333333333
0.4,4,6,4,63.8,55.0,881.61
2.33,3,6,6,60.7,56.0,16940.858
0.54,4,1,6,63.7,57.0,1402.54
0.55,2,4,2,62.0,55.0,2199.67
0.7,3,6,4,63.1,54.0,2254.88
1.2,3,4,4,60.2,60.0,8317.154333333334
0.39,3,2,5,60.9,58.0,842.17
0.33,2,4,6,61.8,54.0,488.7025
0.7,3,1,5,62.5,55.0,2968.37
1.51,2,4,7,61.8,57.0,8895.696
0.41,2,2,6,62.5,55.0,875.8896666666667
0.32,1,1,6,61.4,58.0,731.5441666666666
0.4,2,3,2,61.3,56.0,1240.72
1.5,5,5,5,65.2,58.0,8172.88
0.43,2,6,3,62.6,57.0,944.195
1.01,3,3,5,62.1,57.0,6411.841666666666
0.35,3,4,2,61.2,57.0,884.007
0.38,2,6,4,62.3,55.0,720.06
1.11,1,4,6,61.5,58.0,5585.988
0.7,3,3,6,59.2,60.0,2462.82
1.72,3,3,6,63.2,61.0,13757.581499999998
1.08,3,3,7,63.3,59.0,4490.46
0.8,2,4,6,61.3,57.0,2873.6
0.38,2,3,2,61.5,56.0,1161.0703333333333
1.12,3,4,6,62.5,58.0,5254.740500000001
1.21,2,7,5,62.5,57.0,4923.62
2.21,2,4,7,60.1,60.0,17408.066666666666
0.72,1,3,4,58.8,60.0,2903.75
0.51,1,1,5,62.7,59.0,1809.747
0.54,2,6,3,61.7,54.0,1414.3933333333332
1.2,5,6,8,66.2,55.0,2594.7925
0.27,3,3,2,61.8,55.0,656.2866666666667
0.4,1,2,6,61.0,59.0,790.38
1.5,2,4,5,62.2,58.0,12796.633333333335
0.27,2,2,3,62.1,57.0,716.7465000000001
1.01,2,4,5,61.9,55.0,6633.397619047619
0.31,3,5,5,63.2,57.0,610.71
0.35,4,4,6,63.8,54.0,580.445
0.7,1,4,7,58.0,60.0,2018.83
0.73,2,4,5,60.2,55.0,2976.005
0.42,2,6,4,62.0,55.0,847.6
0.41,1,6,2,62.0,56.0,1026.2843333333333
0.72,2,4,6,61.9,54.0,2636.4309999999996
1.15,1,5,7,62.0,58.0,4546.676666666667
0.3,2,5,3,61.5,56.0,615.7615000000001
0.34,2,2,6,62.0,57.0,725.3033333333334
1.5,1,6,7,61.2,59.0,7055.153333333334
1.32,1,6,6,62.3,58.0,6275.63
0.41,4,4,4,63.3,62.0,927.7220000000001
1.2,4,3,2,63.6,57.0,11602.77
1.01,3,2,7,63.3,58.0,4228.196535714286
2.0,2,5,8,62.5,57.0,7979.42
0.82,2,6,4,61.4,57.0,3069.013333333334
1.02,1,5,4,62.1,59.0,5533.34
2.01,3,6,5,62.5,61.0,16409.2
0.9,3,5,6,62.3,58.0,3590.38
0.72,3,2,5,63.0,58.0,2945.875
0.39,2,3,3,61.2,56.0,1004.625
1.0,3,1,5,62.6,58.0,6685.47
1.2,3,7,5,59.9,60.0,4511.5
0.32,2,1,6,62.9,56.0,717.4075
1.07,2,2,3,61.4,56.0,10162.135
1.02,1,5,6,62.9,59.0,4596.37
1.15,1,5,6,62.0,58.0,5281.86
0.24,2,3,3,61.8,56.0,650.82
0.7,3,4,4,63.2,58.0,2446.19
1.04,3,6,5,61.9,58.0,4932.0
1.09,2,2,7,61.7,58.0,4994.96
1.51,3,4,4,63.1,55.0,13712.58
1.01,3,2,6,63.4,59.0,5271.963333333332
0.35,2,4,5,62.5,53.0,642.9243333333334
0.43,1,3,6,62.5,56.0,988.5041666666667
0.7,1,3,5,62.3,58.0,2752.1333333333337
1.02,1,3,5,61.3,58.0,6395.653333333334
1.01,3,6,6,62.7,56.0,4307.81
0.45,3,3,7,61.5,61.0,683.6533333333334
0.7,3,4,7,63.2,57.0,1777.96
0.82,1,4,6,59.9,59.0,2978.91
0.9,3,3,6,62.0,59.0,4110.52
1.34,2,6,7,61.3,55.0,5829.115
2.0,4,4,7,64.2,60.0,10924.84
0.32,2,2,4,59.9,55.0,790.825
0.43,3,3,5,61.2,59.0,915.55
1.53,1,4,5,61.3,58.0,12882.321333333333
0.31,2,2,5,62.3,57.0,723.4426904761904
0.76,1,7,5,59.9,59.0,2003.045
0.4,2,3,7,62.5,53.0,648.4
0.72,1,4,7,60.6,61.0,2072.6
0.35,1,2,4,60.8,58.0,996.22
2.29,1,6,5,60.8,60.0,16747.48
0.35,2,3,5,62.6,56.0,754.8019047619048
1.2,3,6,3,59.9,55.0,6710.58
0.31,3,3,5,63.4,56.0,728.26
1.12,2,5,6,60.9,57.0,5354.25
0.42,2,4,2,61.2,57.0,1165.456
0.52,2,2,5,62.2,56.0,1668.866
1.0,5,2,5,66.4,51.0,5472.76
0.8,2,2,5,62.2,55.0,3748.59
0.3,4,7,4,63.4,57.0,428.6
1.5,4,2,6,64.2,55.0,12352.17
1.0,1,5,6,61.2,62.0,4602.96
0.56,2,4,1,62.0,56.0,2424.98
1.01,4,4,6,63.5,60.0,4474.594333333333
0.7,2,5,5,61.4,56.0,3068.375
1.0,1,1,2,62.9,58.0,11719.830285714284
0.34,2,1,5,62.3,55.0,871.3193333333334
0.5,3,2,4,62.5,58.0,1720.003333333333
0.57,2,1,4,61.6,55.0,2058.6279999999997
0.31,2,1,3,61.6,56.0,832.6139999999999
0.33,1,4,3,61.7,58.0,818.25
0.42,1,3,6,62.7,55.0,929.6
1.51,2,2,6,61.3,57.0,12361.1225
1.04,2,4,5,62.0,59.0,6346.303000000001
0.54,3,3,6,61.2,55.0,1353.0775
0.56,2,1,3,61.7,58.0,2728.91
0.9,1,5,5,61.8,58.0,4081.6575
1.22,3,7,7,62.2,60.0,4134.62
0.55,2,2,6,61.7,56.0,1572.757880952381
0.42,2,1,6,62.3,57.0,848.1133333333332
0.24,2,4,4,61.8,54.0,452.0
1.51,3,1,7,63.2,59.0,9369.64
0.42,1,3,4,61.8,59.0,1066.019
2.12,1,6,7,60.6,59.0,13911.0925
1.7,1,5,7,59.8,61.0,8444.155
0.33,1,1,4,60.3,61.0,869.1150000000001
1.11,2,5,6,61.6,56.0,5746.11
0.92,5,3,6,66.0,57.0,3233.65
1.08,1,4,4,62.7,56.0,7151.133333333332
1.58,3,6,6,63.1,55.0,9431.2
0.31,2,3,5,62.8,56.0,779.2625
0.92,5,5,7,66.1,57.0,3072.96
0.52,2,2,6,61.4,57.0,1490.95
0.9,4,3,6,59.3,56.0,4057.385
0.5,3,1,5,63.4,57.0,1735.66
1.14,2,4,4,62.5,56.0,7947.78
0.24,3,2,3,62.9,57.0,523.0583333333334
1.04,1,3,4,59.4,60.0,7565.75
1.75,1,3,5,61.4,58.0,17051.03
1.01,3,5,5,61.6,60.0,5543.453
1.29,1,6,4,63.0,57.0,6001.680357142857
1.24,3,4,6,61.8,59.0,6998.89
0.72,2,2,4,62.5,57.0,3268.04
0.73,1,2,4,61.3,59.0,3285.3545
1.26,1,5,6,61.3,57.0,6644.966666666666
0.73,2,4,6,61.4,57.0,2960.431166666667
0.34,2,1,6,61.2,57.0,715.835
1.52,2,3,6,62.2,56.0,12122.52
0.55,2,1,3,60.8,56.0,2931.13
0.7,4,1,6,64.2,60.0,2388.98
1.11,1,4,5,62.3,58.0,6497.202833333335
1.57,2,7,6,62.0,56.0,7954.256666666666
1.25,3,7,4,61.8,58.0,5732.503666666667
0.24,2,3,3,61.0,56.0,592.49
0.33,1,4,3,61.0,58.0,790.06
1.29,1,5,5,62.4,57.0,7308.0675
1.19,2,5,3,61.6,56.0,8240.25
0.71,2,1,4,61.5,58.0,3504.5430000000006
1.02,4,3,7,63.3,61.0,3954.86
0.4,2,3,2,61.7,57.0,1197.7733333333333
1.03,1,6,6,58.4,60.0,4037.0033333333336
0.76,2,1,6,61.2,57.0,3327.84
1.51,1,4,7,62.7,57.0,8527.57
0.3,2,4,3,62.2,54.0,687.416
0.34,2,2,5,62.1,54.0,906.0434523809523
